Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD),DebtToIncomeRatio,LoanToPropertyRatio,TotalFinancialBurden
29,1864.82,0,3,13,1,99280.12,290.18,1,0,3.0,680.44,0,1,1864.82,3,2,0,121178.36,0.0,0.1555241127225563,0.8192824256540058,99570.29999999999
18,2818.11,0,3,5,2,95786.88,1076.4,0,1,2.0,673.43,0,0,2818.11,4,0,1,129596.44,67050.82,0.38182263196540756,0.7391108960176992,96863.28
23,2720.01,0,2,4,0,202258.17,589.94,1,0,2.0,695.47,1,0,2720.01,3,0,1,301582.68,131467.81,0.21680919952517633,0.6706535645430152,202848.11000000002
59,2031.51,0,2,5,1,33561.88,156.37,0,1,1.0,694.23,0,2,2031.51,1,2,1,43884.09,21815.22,0.07693443082690861,0.7647672592217539,33718.25
61,910.82,0,2,7,0,20806.53,145.18,0,0,2.0,640.59,0,0,910.82,1,0,1,23701.31,0.0,0.1592200214954706,0.8778270978651447,20951.71
60,2120.17,1,5,7,1,25257.31,157.19,0,0,3.0,739.815,0,2,2120.17,3,0,0,44872.83,20205.85,0.07410532866295487,0.5628516665504149,25414.5
54,3124.43,0,2,2,0,162480.22,662.05,0,1,2.0,818.59,0,0,3124.43,1,2,1,265909.04,113736.15,0.21182685262507878,0.6110345438630298,163142.27
57,1055.96,0,2,5,1,81780.56,433.38,0,0,2.0,800.85,0,0,1055.96,1,0,1,142482.69,65424.45,0.4100249772933696,0.5739643604120583,82213.94
21,2381.35,0,2,7,1,95185.47,597.11,1,1,2.0,763.78,0,0,2381.35,3,1,1,161584.01,0.0,0.2506390748630554,0.5890736399372689,95782.58
42,1221.77,0,3,5,0,19330.89,99.78,0,0,2.0,810.79,0,2,1221.77,4,1,1,36718.77,15464.71,0.08160160946048725,0.5264436569183304,19430.67
29,2223.3,0,3,12,0,52127.48,245.64,0,1,4.0,836.74,0,2,2223.965,4,0,1,61644.18,41701.98,0.11043474351481364,0.8456051227362789,52373.12
65,2223.3,1,5,7,1,139172.37,405.69,0,0,2.0,852.64,1,2,2223.965,4,0,1,241650.46,111337.9,0.18238996538236746,0.575921908355116,139578.06
62,2076.43,0,2,7,1,41910.46,199.7,0,1,2.0,817.98,1,2,2076.43,1,1,1,73892.92,29337.32,0.0961283894042158,0.5671706143076454,42110.159999999996
43,2544.6,0,3,7,1,96455.62,1017.84,0,1,2.0,705.96,0,0,2544.6,4,0,1,175389.17,62696.15,0.3998428661219359,0.5499488369274058,97473.45999999999
37,2223.3,0,2,7,2,93877.42,490.65,1,0,2.0,803.73,0,0,2223.965,4,2,1,175472.43,70408.06,0.220586251854516,0.534995070193818,94368.06999999999
18,5536.76,0,3,7,2,34892.65,393.73,0,1,1.0,651.75,1,1,5536.76,4,1,0,41103.02,0.0,0.07109914478056109,0.8488865565947079,35286.380000000005
19,1633.8,0,3,7,1,99879.67,277.42,1,1,3.0,811.66,0,1,1633.8,4,1,1,130696.78,74909.75,0.16969659897235137,0.7642032634372213,100157.09
49,1951.64,0,3,7,1,48712.57,254.19,1,1,3.0,751.56,0,0,1951.64,4,1,1,79425.91,34098.8,0.13017760570304818,0.6133005803700534,48966.76
23,1572.65,0,2,7,1,45178.92,217.72,1,1,2.0,680.58,1,1,1572.65,4,0,1,78751.79,29366.3,0.13835350935722682,0.573680246756972,45396.64
53,1531.97,0,2,13,1,36131.05,266.05,0,1,1.0,744.5,0,1,1531.97,2,0,0,51371.64,0.0,0.17355199384201908,0.7033130864989614,36397.100000000006
57,3511.58,0,3,7,2,197559.14,592.47,1,1,1.0,818.16,0,1,3511.58,4,0,1,289245.85,0.0,0.16867089148147515,0.6830122436942703,198151.61000000002
38,1287.75,0,4,7,0,42655.97,305.06,0,1,3.0,747.36,0,0,1287.75,1,2,1,60713.89,27726.38,0.23670999030067896,0.7025619250895456,42961.03
35,2223.3,0,2,2,1,168909.09,465.28,1,0,2.0,748.41,0,2,2223.965,2,1,1,300450.52,-999.0,0.2091804163107494,0.5621841753371725,169374.37
55,1338.65,0,2,15,1,102553.58,380.53,0,0,3.0,742.73,0,1,1338.65,3,0,1,120868.67,66659.83,0.284051804575822,0.8484641349645449,102934.11
25,1400.65,0,2,7,0,26378.15,134.87,0,0,2.0,630.7,0,2,1400.65,3,0,1,31139.86,0.0,0.09622230942103949,0.847059137095122,26513.02
49,1246.22,0,2,13,1,66180.19,492.61,0,0,2.0,683.34,0,1,1246.22,4,1,1,119766.76,43017.12,0.39496640528535465,0.5525709923939465,66672.8
52,1838.49,0,2,7,1,66825.42,610.82,0,1,1.0,727.43,0,1,1838.49,2,2,1,117916.6,46777.79,0.3320594295157897,0.566712857113781,67436.24
28,4448.62,0,3,17,2,188878.7,713.72,1,0,1.0,659.87,0,2,4448.62,4,1,1,257283.45,0.0,0.16040021395085424,0.7341240405317927,189592.42
36,3527.77,0,2,7,1,105829.45,444.87,0,1,4.0,743.99,0,0,3527.77,3,1,1,165133.47,74080.61,0.12606942362352888,0.6408683178018496,106274.31999999999
56,1528.05,0,2,7,1,35826.67,259.36,0,0,2.0,761.73,1,0,1528.05,1,2,1,61774.65,26870.0,0.16962166050815866,0.579948086341463,36086.03
43,3081.36,0,2,9,1,31803.63,193.07,0,1,2.0,717.76,0,1,3081.36,3,2,1,-999.0,20672.36,0.06263707029678557,-31.86736472945892,31996.7
46,3502.87,0,4,12,2,41472.26,274.43,1,1,4.0,775.02,1,1,3502.87,2,2,1,49109.17,31104.2,0.07832196970778026,0.8444739653721419,41746.69
62,2491.27,0,2,15,0,58095.71,567.87,1,1,2.0,763.17,0,2,2491.27,3,1,1,88910.45,46476.57,0.2278525199918147,0.6534108936475561,58663.58
61,752.17,1,5,7,1,29800.65,256.28,0,1,2.0,848.91,0,1,752.17,2,1,1,44236.0,20860.45,0.34026846528672144,0.6736589280466578,30056.93
63,2223.3,1,5,7,0,74486.6,489.74,0,1,2.0,796.98,0,1,2223.965,1,0,0,99968.74,55864.95,0.2201771343793553,0.7450914646772113,74976.34000000001
24,3181.1,0,2,7,1,73528.7,375.09,0,1,2.0,808.04,0,2,3181.1,2,2,1,134066.27,-999.0,0.11787498821532949,0.5484463135558739,73903.79
18,2232.05,0,2,3,1,44192.32,156.1,1,0,4.0,613.54,0,1,2232.05,3,2,0,82445.38,0.0,0.06990439085555629,0.5360128607223265,44348.42
18,3045.75,0,4,12,1,31764.08,151.19,1,1,2.0,784.63,0,2,3045.75,2,1,0,52818.91,0.0,0.04962336916386313,0.6013656592750726,31915.27
56,2257.84,0,2,12,1,198539.42,574.36,0,1,3.0,739.815,0,0,2257.84,1,0,1,245153.32,158831.54,0.2542721042659064,0.8098548701895198,199113.78
18,3393.95,0,2,4,1,123411.14,647.49,1,0,2.0,636.93,0,1,3393.95,4,1,1,158512.52,0.0,0.19072151283524058,0.778552769505087,124058.63
62,4521.02,0,3,17,1,196234.67,580.54,1,1,2.0,664.08,0,0,4521.02,3,1,1,332773.98,0.0,0.1283806794308738,0.5896917791115186,196815.21000000002
65,2346.41,1,5,7,1,42531.72,311.11,0,0,2.0,829.11,0,2,2346.41,2,2,0,56089.88,29772.2,0.1325333026612309,0.7582644451290478,42842.83
36,4287.39,0,2,7,1,72119.09,431.52,0,0,2.0,682.56,0,0,4287.39,3,2,1,90996.12,0.0,0.10062517634823324,0.7925425551929556,72550.61
61,4023.49,0,3,12,0,73598.34,612.85,1,1,2.0,746.35,0,2,4023.49,1,0,1,101011.2,51518.84,0.15228016469167524,0.7286084255169177,74211.19
28,2223.3,0,2,7,0,154393.96,709.81,1,1,3.0,661.26,1,2,2223.965,2,1,1,235041.59,100356.07,0.31911612642179554,0.6568765260798053,155103.77
41,3355.03,0,2,7,1,110026.7,319.14,0,1,2.0,702.18,0,2,3355.03,2,1,1,196783.7,0.0,0.0950945015390208,0.5591222285065861,110345.84
43,2971.39,0,2,3,1,91285.57,533.78,1,0,3.0,802.78,1,2,2971.39,2,1,1,114637.0,73028.46,0.17957939570513964,0.7962941607494898,91819.35
54,1652.06,0,2,6,0,74980.54,338.04,0,1,2.0,806.88,0,1,1652.06,2,2,1,100763.21,52486.38,0.20449348480998877,0.7441187699481789,75318.57999999999
65,981.41,0,5,7,1,41066.64,231.32,0,1,2.0,827.2,0,0,981.41,2,0,0,50747.54,32853.31,0.23546177257967651,0.8092181568179104,41297.96
25,1903.58,0,2,5,0,38363.15,275.28,0,0,2.0,685.47,0,2,1903.58,4,0,1,67381.11,26854.2,0.14453580316920264,0.5693373211376136,38638.43
33,2697.17,0,4,13,1,81946.1,361.83,1,1,5.0,707.64,0,1,2697.17,4,0,1,150281.87,57362.27,0.13410200246833964,0.5452790461081826,82307.93000000001
61,913.7,0,2,7,1,32994.54,220.57,0,1,2.0,759.54,1,0,913.7,4,2,1,53658.01,24745.9,0.24113917131299878,0.614892820422889,33215.11
57,1431.42,0,2,12,2,41596.92,184.38,1,0,1.0,708.26,0,2,1431.42,3,2,1,50505.64,27038.0,0.1287192303933204,0.8235930958780865,41781.299999999996
26,5327.78,0,2,17,1,136294.62,607.41,0,1,5.0,722.71,0,0,5327.78,4,1,1,199608.84,95406.23,0.11398669113755869,0.6828051162207234,136902.03
30,1337.64,0,2,6,1,35653.82,218.15,1,1,3.0,763.29,0,2,1337.64,2,2,1,57838.7,24957.67,0.1629639036634196,0.6164247048307651,35871.97
27,2223.3,0,2,5,1,36348.89,184.18,0,1,4.0,852.96,0,1,2223.965,1,0,1,52026.32,25444.22,0.08280357865395854,0.6986500553939737,36533.07
22,2170.6,0,3,12,1,99482.79,280.38,1,1,3.0,827.4,0,1,2170.6,3,0,1,141922.11,0.0,0.12911217535457728,0.700962584599506,99763.17
60,1257.49,1,5,7,1,72843.89,273.22,0,1,1.0,772.37,0,0,1257.49,2,0,1,105424.33,54632.92,0.21710144697216507,0.6909524494730062,73117.11
61,1130.93,0,2,7,1,80049.66,260.11,0,1,2.0,591.3,0,1,1130.93,1,0,0,144092.62,0.0,0.22979336178032211,0.5555392390030871,80309.77
60,4437.81,1,5,7,0,193359.08,628.86,0,1,2.0,834.57,0,1,4437.81,1,1,0,246414.87,154687.26,0.1416731060802332,0.7846859863368377,193987.93999999997
63,953.76,1,5,7,1,25851.95,95.24,0,1,2.0,818.32,0,1,953.76,1,2,0,38693.23,19388.96,0.09975281746197998,0.668108655993413,25947.190000000002
38,3478.87,0,2,7,1,47241.81,230.15,0,1,5.0,644.49,0,0,3478.87,4,0,1,66188.25,0.0,0.06613752812605068,0.71373840918276,47471.96
20,2948.73,0,2,5,1,36546.43,414.17,0,1,1.0,696.84,0,0,2948.73,1,0,1,57621.41,23755.18,0.14040946120492384,0.6342398729938578,36960.6
64,2223.3,1,5,7,1,91224.57,270.89,0,0,2.0,826.43,0,1,2223.965,4,2,1,-999.0,68418.43,0.12178662950141617,-91.40738476953908,91495.46
43,2223.3,0,2,4,1,100401.35,392.45,0,1,1.0,855.03,0,1,2223.965,1,1,1,124042.39,75301.01,0.17643753090860043,0.8094050799482343,100793.8
18,4024.64,0,2,7,1,44647.71,305.28,1,0,2.0,644.15,1,2,4024.64,1,0,1,50933.78,0.0,0.07583390467105851,0.8765662676858523,44952.99
30,2223.3,0,2,10,1,47952.99,204.78,1,0,2.0,711.38,0,2,2223.965,4,1,1,69750.38,33567.09,0.09206491930045407,0.6874844626729965,48157.77
55,2113.38,0,2,5,1,27277.15,148.81,0,1,1.0,658.59,0,2,2113.38,2,0,1,47850.56,17730.15,0.0703799695418988,0.5700367971284531,27425.960000000003
18,2178.75,0,2,3,1,61546.97,341.71,1,1,2.0,722.22,0,2,2178.75,4,0,1,102379.98,43082.88,0.15676568413808922,0.6011562889903965,61888.68
55,3026.08,0,2,5,0,21729.97,200.39,1,1,4.0,679.79,1,2,3026.08,1,1,1,38186.62,15210.98,0.06619910937272883,0.5690317961684965,21930.36
22,6083.19,0,2,9,0,150193.3,552.93,0,1,2.0,700.15,1,0,6083.19,4,1,1,242330.34,97625.64,0.09087980487131402,0.6197848780104133,150746.22999999998
18,4009.0,0,3,17,2,137122.36,390.36,0,0,4.0,723.03,0,2,4009.0,2,2,1,191270.36,89129.53,0.09734663341645886,0.7168995922860589,137512.71999999997
18,2250.38,0,3,5,1,49216.87,284.6,1,1,1.0,655.0,0,2,2250.38,4,0,1,67157.77,31990.97,0.12641135659018024,0.7328435288496201,49501.47
55,1352.87,0,2,12,1,32341.12,244.06,0,1,2.0,635.75,0,1,1352.87,2,2,0,48378.03,0.0,0.18026841572676847,0.6684945936286858,32585.18
18,2706.03,0,3,13,1,110715.42,430.2,0,1,4.0,677.28,0,1,2706.03,1,2,1,160074.22,77500.79,0.1589195539022471,0.6916462148232562,111145.62
47,1056.26,0,2,7,1,126467.05,400.0,0,1,4.0,835.52,0,1,1056.26,1,0,1,193490.86,0.0,0.3783364546090839,0.6536039810666971,126867.05
64,3038.53,0,3,13,1,145655.78,743.99,0,1,2.0,754.75,0,2,3038.53,1,0,1,230393.35,116524.62,0.24477139557760574,0.6322020483575226,146399.77
63,2223.3,1,5,7,1,35944.6,328.8,1,1,2.0,783.75,0,2,2223.965,2,1,0,41731.09,25161.22,0.1478217866295014,0.8613179929402051,36273.4
18,2991.97,0,3,7,1,106962.27,258.11,1,0,2.0,806.05,0,2,2991.97,1,2,0,139549.29,0.0,0.0862387528107532,0.7664783068526765,107220.38
22,2091.78,0,4,12,1,178282.17,486.88,1,0,2.0,777.09,0,1,2091.78,2,2,1,247524.38,133711.63,0.23264748325194237,0.7202581408015615,178769.05000000002
43,3055.21,0,2,17,1,263664.68,895.12,1,0,2.0,794.77,0,1,3055.21,2,1,1,469602.04,210931.74,0.29288563285899855,0.5614628900187699,264559.8
29,1687.68,0,2,3,1,106241.54,435.77,1,1,2.0,672.45,0,0,1687.68,1,2,1,152552.63,74369.08,0.25805362768552953,0.6964209242349723,106677.31
62,2868.44,0,5,7,1,77125.89,329.83,0,1,2.0,829.05,0,1,2868.44,3,0,0,145178.14,53988.12,0.11494577339132374,0.531246362252869,77455.72
18,3392.6,0,3,17,0,63336.17,434.52,1,0,2.0,796.6,0,2,3392.6,2,0,1,83073.78,50668.94,0.12804101838755305,0.7623994911572441,63770.689999999995
22,2223.3,0,3,7,1,32039.71,371.35,0,1,2.0,824.41,0,2,2223.965,1,1,1,35814.28,25631.77,0.16695140044058804,0.8945821448275708,32411.059999999998
40,3209.66,0,2,5,1,39768.74,182.61,0,1,2.0,715.16,0,0,3209.66,1,0,1,51217.04,25849.68,0.05687615630431127,0.7764596224299094,39951.35
65,2223.3,1,5,7,1,35208.41,230.21,0,0,1.0,823.12,0,1,2223.965,3,1,1,65830.93,24645.89,0.10349772962280268,0.5348226916634528,35438.62
21,1969.22,0,2,7,1,75750.49,349.66,0,0,2.0,775.95,0,2,1969.22,3,0,1,132904.34,56812.87,0.17747256651541454,0.5699582123637772,76100.15000000001
36,1733.44,0,4,17,1,44625.39,147.07,0,0,1.0,833.27,0,1,1733.44,2,2,1,68363.09,35700.31,0.08479393925416849,0.6527606818140927,44772.46
60,2102.82,0,2,15,1,35251.75,428.2,1,1,2.0,759.25,0,2,2102.82,1,0,1,49878.86,0.0,0.20353452291545854,0.7067331383849113,35679.95
18,1988.0,0,2,7,1,47600.98,239.02,0,1,1.0,793.03,0,1,1988.0,3,0,1,70719.68,33320.69,0.12017094017094018,0.673084308578481,47840.0
61,5274.44,0,3,12,2,276043.38,642.08,1,0,2.0,739.815,0,1,5274.44,2,0,1,416548.76,193230.37,0.12171117480248095,0.6626900469226054,276685.46
52,10177.02,0,3,7,2,197336.28,659.07,1,1,3.0,680.88,0,2,2223.965,4,0,1,265754.35,128268.58,0.06475424493172542,0.7425486636487281,197995.35
65,1285.2,1,5,7,1,110383.0,434.0,0,1,2.0,864.57,0,2,1285.2,1,2,0,171715.21,82787.25,0.33742808272430413,0.6428222472415388,110817.0
45,1857.17,0,2,7,1,23349.82,270.45,0,1,3.0,750.79,0,2,1857.17,3,2,1,29727.63,18679.86,0.1455464247081806,0.7854320902106824,23620.27
19,1729.17,0,2,5,1,48245.93,216.05,0,1,2.0,707.41,1,0,1729.17,1,2,1,72739.19,31359.85,0.12487212239259726,0.6632637335701212,48461.98
61,2223.3,0,3,2,2,101024.58,423.37,1,1,2.0,734.39,0,1,2223.965,2,1,1,175085.39,65665.98,0.1903385334712044,0.5769984748671784,101447.95
55,2542.08,0,3,5,1,48238.91,224.22,0,1,5.0,792.05,0,1,2542.08,3,0,1,61043.64,33767.24,0.08816867735187253,0.7902235151194275,48463.130000000005
30,1401.28,0,2,10,1,80013.08,280.75,0,1,2.0,739.815,0,1,1401.28,3,0,1,108165.09,60009.81,0.20020965855606584,0.7397242518426986,80293.83
59,2223.3,0,2,7,2,163027.22,474.16,1,0,3.0,831.66,0,0,2223.965,1,0,1,181277.89,130421.78,0.21317268354088925,0.8993171791817568,163501.38
25,3447.35,0,4,17,1,111243.81,361.13,0,1,3.0,668.54,0,2,3447.35,1,1,1,148128.75,0.0,0.10472544840285934,0.750988980944071,111604.94
28,5320.72,0,2,3,1,151014.03,741.85,1,1,2.0,736.0,0,1,5320.72,3,0,1,214741.56,105709.82,0.1394004194132724,0.7032328849949446,151755.88
63,2223.3,0,3,7,2,106993.07,526.26,0,0,2.0,837.76,0,2,2223.965,2,2,1,159456.48,80244.8,0.2365957829429483,0.6709818191031239,107519.33
37,1592.1,0,2,12,1,49110.73,254.19,0,1,2.0,853.02,0,1,1592.1,1,0,0,79492.25,44199.66,0.1595568388676166,0.617797485950065,49364.920000000006
42,1587.8,0,2,4,1,38739.98,187.98,0,0,1.0,671.33,0,1,1587.8,2,0,1,54830.87,-999.0,0.11831570996978852,0.7065230494601041,38927.96000000001
44,2368.04,0,2,7,1,49381.68,364.22,1,0,1.0,707.44,0,0,2368.04,4,0,1,93022.07,32098.09,0.15374159997298484,0.5308541203811055,49745.9
64,4216.94,1,5,7,0,145527.1,523.42,0,1,1.0,817.59,0,1,2223.965,4,0,1,165842.62,116421.68,0.12409375192629578,0.8774959205545562,146050.52000000002
18,2223.3,0,2,12,1,40668.05,191.07,0,0,1.0,688.96,1,0,2223.965,2,1,1,64778.86,26434.23,0.08590118239446116,0.6277884824079584,40859.12
51,2109.66,0,3,2,1,43779.25,328.89,1,0,1.0,801.99,0,0,2109.66,1,2,1,60967.14,32834.44,0.15582329697819639,0.7180676661613754,44108.14
65,1835.48,1,5,7,1,16717.27,110.11,0,1,2.0,654.97,0,1,1835.48,4,0,0,22102.57,0.0,0.059957091827844575,0.756315382537753,16827.38
55,2223.3,0,3,7,1,34470.09,389.47,1,1,2.0,862.92,0,2,2223.965,1,2,-999,51894.54,25852.57,0.17509778357235983,0.6642206632785784,34859.56
65,1918.8,1,5,7,2,233677.86,752.61,0,1,2.0,757.16,0,1,1918.8,1,2,1,400418.41,175258.4,0.39202521095947496,0.5835827488982115,234430.46999999997
65,1329.36,1,5,7,1,43161.72,140.1,0,1,2.0,851.39,0,2,1329.36,3,0,0,51099.7,43161.72,0.10530984094530804,0.8446404843769264,43301.82
61,1536.38,1,5,7,0,48582.01,245.01,1,1,2.0,739.815,1,0,1536.38,2,0,1,63357.91,34007.41,0.15936853608086482,0.7667747125068913,48827.020000000004
62,1637.93,1,5,7,1,157727.27,487.79,0,1,1.0,875.23,0,2,1637.93,3,1,1,259373.67,118295.45,0.2976271103707907,0.6081059110359542,158215.06
54,4150.07,0,2,12,1,77168.34,286.24,0,1,2.0,796.62,1,1,4150.07,3,1,0,93265.0,0.0,0.0689557150325097,0.8274005532562777,77454.58
50,1942.48,0,3,10,1,39006.09,236.65,0,1,2.0,683.89,0,2,1942.48,1,1,1,73480.21,27304.26,0.12176611027641139,0.5308308069505114,39242.74
19,1402.74,0,4,12,0,80774.01,-999.0,0,0,3.0,669.65,0,2,1402.74,1,2,1,151954.89,52503.11,-0.7116702523259293,0.5315622184832716,79775.01
18,1632.8,0,3,7,2,20256.7,210.59,0,0,4.0,807.7,0,2,1632.8,2,1,1,23103.5,16205.36,0.12889582568245808,0.8767426258953884,20467.29
65,1008.66,1,5,7,1,16229.03,97.87,0,1,1.0,719.95,0,2,1008.66,3,0,0,29985.81,11360.32,0.09693362121902423,0.5412056167361583,16326.900000000001
28,2259.52,0,2,12,1,72055.75,513.75,0,1,1.0,778.31,0,2,2259.52,4,0,1,87598.67,54041.81,0.22727071647231611,0.822557322419137,72569.5
18,8341.68,0,2,17,1,155698.84,552.35,1,1,3.0,803.93,1,2,8341.68,4,0,1,262191.95,108989.19,0.06620774139724885,0.5938330531007794,156251.19
22,2223.3,0,2,5,0,127046.61,713.3,0,1,2.0,714.59,1,2,2223.965,2,2,1,232273.79,82580.3,0.3206851593759834,0.5469668490497828,127759.91
18,1931.36,0,2,7,0,82320.41,564.48,0,1,1.0,648.63,0,0,1931.36,1,0,0,153728.72,0.0,0.2921194808420791,0.535487932977436,82884.89
41,2639.15,0,2,12,0,178266.55,958.84,0,1,2.0,696.76,1,2,2639.15,2,1,1,230075.48,115873.26,0.3631763346779539,0.7748143139185717,179225.38999999998
18,3816.92,0,2,6,0,184892.72,490.84,0,0,3.0,671.36,1,2,3816.92,2,1,1,338862.25,120180.27,0.1285621490235521,0.5456263551742481,185383.56
36,1262.79,0,3,12,1,39282.8,303.33,1,1,2.0,761.29,1,2,1262.79,1,1,1,58456.24,27497.96,0.24001614192231305,0.6719920406779384,39586.130000000005
20,1111.24,0,2,5,1,52399.31,151.53,0,0,1.0,770.44,0,2,1111.24,1,2,1,87548.83,36679.52,0.13623858160109328,0.5985084151505491,52550.84
26,1835.3,0,2,7,1,50511.33,225.66,0,0,1.0,727.78,0,1,1835.3,1,1,1,64419.04,35357.93,0.122888416925339,0.7840934280698988,50736.990000000005
50,1699.42,0,2,3,1,49111.36,275.97,0,1,3.0,643.99,0,2,1699.42,4,1,1,83743.98,0.0,0.16229519765704944,0.5864394498631441,49387.33
36,2223.3,0,3,7,1,20843.88,241.24,1,1,1.0,703.92,1,2,2223.965,1,0,1,28224.77,13548.52,0.10845659308546508,0.7384698451096285,21085.120000000003
32,3186.26,0,2,7,1,206147.32,587.91,1,0,2.0,637.23,0,1,3186.26,2,0,0,275634.43,0.0,0.184456241411118,0.7478984831521841,206735.23
64,2580.23,1,5,7,1,92467.54,289.75,0,0,1.0,739.815,0,0,2580.23,2,2,0,114825.34,69350.66,0.11225268573509528,0.8052816104736944,92757.29
64,3481.62,0,3,3,2,74328.21,597.55,1,0,2.0,682.06,0,2,3481.62,1,1,1,87565.73,52029.75,0.17158059162354777,0.8488179243418135,74925.76000000001
62,1966.03,0,2,5,0,82759.46,360.95,0,0,2.0,751.58,0,2,1966.03,2,1,1,149722.46,62069.6,0.18349999745809673,0.5527487809859591,83120.41
54,2626.54,0,2,12,2,131393.36,531.36,0,1,3.0,640.07,0,0,2626.54,4,1,1,165949.74,0.0,0.20222717827321374,0.7917612178168051,131924.71999999997
51,2538.76,0,2,15,1,104876.74,375.09,1,1,1.0,804.56,0,2,2538.76,1,1,1,194431.4,73413.72,0.14768718304091724,0.5393995033749519,105251.83
25,2884.78,0,2,7,1,35454.24,456.57,1,1,2.0,720.46,0,1,2884.78,3,2,1,60795.89,0.0,0.1582137238458926,0.5831587767071638,35910.81
26,2223.3,0,2,7,1,64044.07,367.34,0,1,2.0,673.68,0,0,2223.965,4,1,1,97315.76,-999.0,0.16514858607202262,0.65809907769227,64411.409999999996
18,2643.76,0,2,7,1,102329.69,465.96,0,1,2.0,808.31,0,1,2643.76,4,2,1,112712.61,76747.27,0.1761823379058969,0.9078734147544383,102795.65000000001
22,2475.65,0,2,3,1,23456.37,-999.0,1,1,2.0,739.815,0,0,2475.65,4,1,1,43522.95,16419.46,-0.4033674520016958,0.5389301752253645,22457.37
18,2223.3,0,3,4,1,13038.73,72.69,1,1,2.0,819.72,0,2,2223.965,2,0,1,16171.47,9127.11,0.03267994425212426,0.8062299698190815,13111.42
18,1743.33,0,2,5,1,95239.19,373.62,0,0,2.0,740.6,0,1,2223.965,4,1,1,151660.36,66667.43,0.21419112209272329,0.6279726754395452,95612.81
56,692.68,0,4,13,1,13288.82,137.86,0,1,2.0,833.14,1,1,692.68,2,1,1,22868.76,9302.17,0.1987371698766002,0.5810651270498685,13426.68
59,5279.82,0,3,7,1,93622.89,421.21,1,0,2.0,693.78,0,0,5279.82,1,1,1,108764.55,65536.02,0.0797622338954935,0.8607770567059146,94044.1
31,1271.95,0,4,12,0,64665.88,243.42,1,1,2.0,827.3,0,1,1271.95,4,0,1,122686.15,51732.7,0.1912251070348403,0.5270794863194719,64909.299999999996
49,2303.6,0,3,5,1,180855.08,533.01,0,0,2.0,731.61,0,2,2303.6,2,0,1,294470.92,0.0,0.23128091642801354,0.6141674900615312,181388.09
31,1872.36,0,4,13,1,195086.78,589.07,0,1,4.0,737.38,0,0,1872.36,3,2,1,256724.64,126806.41,0.3144457018405432,0.7599037634106199,195675.85
47,745.77,0,2,5,1,33628.51,235.08,0,0,2.0,629.12,0,1,745.77,2,1,1,50139.16,0.0,0.31479572023514607,0.670690121451547,33863.590000000004
32,3085.05,0,3,7,1,162635.78,544.13,1,1,3.0,625.49,0,1,3085.05,4,0,1,206115.95,0.0,0.17631924304531682,0.789046121631433,163179.91
55,6338.09,0,2,17,1,180327.5,627.57,0,1,2.0,732.21,0,1,6338.09,4,0,1,274495.84,117212.88,0.09900001419762143,0.6569383458111939,180955.07
58,1338.61,0,3,7,0,21524.97,252.27,1,0,1.0,594.59,0,2,1338.61,2,1,1,38104.02,0.0,0.1883160024186144,0.5648854140478079,21777.24
57,4620.25,0,2,7,1,151729.89,510.68,1,1,2.0,850.35,0,1,4620.25,2,0,1,211703.72,113797.42,0.11050689748444685,0.7167052770481452,152240.57
48,10146.5,0,2,17,0,131564.06,794.64,1,1,3.0,691.92,0,2,10146.5,4,2,1,247096.94,85516.64,0.0783089430894309,0.5324368952650921,132358.7
64,986.8,0,2,5,1,133470.72,440.34,0,1,3.0,812.76,0,0,2223.965,1,0,1,162931.29,93429.5,0.44577849767159344,0.8191790589821084,133911.06
47,2113.5,0,2,7,0,20323.29,187.1,0,1,2.0,771.0,1,1,2113.5,3,2,1,31483.84,16258.63,0.08848427524237408,0.6454944665432634,20510.39
58,931.96,0,2,7,1,76726.21,350.71,1,0,2.0,712.77,1,2,931.96,4,2,1,105149.14,53708.35,0.37591107871720114,0.7296824331379873,77076.92000000001
25,2096.71,0,4,7,1,64586.92,309.78,0,1,2.0,721.24,0,0,2096.71,1,1,1,117099.64,41981.5,0.147675322136997,0.5515505295274219,64896.7
18,3287.84,0,2,7,2,74663.52,356.16,0,1,2.0,763.01,0,1,3287.84,4,0,1,123774.04,0.0,0.10829350166015982,0.6032195182485904,75019.68000000001
64,4697.73,1,5,7,2,209856.57,1029.34,0,1,2.0,861.38,0,0,4697.73,2,1,0,368523.44,209856.57,0.2190677055289408,0.5694508890645082,210885.91
49,2366.6,0,2,7,1,92939.72,289.23,0,1,1.0,739.815,0,0,2366.6,1,1,1,156764.21,65057.8,0.12216168271667513,0.5928593467900181,93228.95
65,2223.3,1,5,7,1,41720.62,180.07,0,1,2.0,844.37,0,1,2223.965,4,1,1,63449.88,-999.0,0.08095580632108977,0.6575262628351255,41900.69
46,2223.3,0,2,7,1,68144.16,323.82,0,0,2.0,686.62,0,1,2223.965,2,1,1,-999.0,47700.91,0.14558288000719327,-68.28072144288578,68467.98000000001
